sentiment;Review
1;Estuve en el mes de septiembre y pase una vacaciones muy agusto y muy tranquilo, por mi parte los comentarios no se corresponden con la realidad, el hotelito esta muy bien para ser un un tres estrellas, muy limpio, sencillo y la comida casera. La playa esta muy bien y sobre todo tranquila, ideal para familias cn niños.
1;Buen hotel bien situado, la comida normal pero todas las verduras muy frescas, desayunos pasables, es una opción económica para pasar las vacaciones de verano, personal educado y sobre todo un lugar super tranquilo.
0;El buffet más cutre que he visto en mi vida. Muy poca variedad (dos platos a lo sumo), cantidad muy escasa, no saben lo que son los helados. En los desayunos no habia casi nada y los tostadores no funcionaban bien. Lo único bueno del hotel es la cercanía a la playa. No lo recomendaría para nada.
0;"Hemos estado la semana pasada, y la verdad... nada más llegar...""LA PRIMERA IMPRESION ES LA QUE CUENTA"" y no nos gustó nada, sobre todo en un primer contacto, en recepción nos atendío una chica morena alta y delgadita extranjera más desagradable imposible, nos trató con indiferencia tanto en la llegada como las otras tardes que estaba ella, en cambio las otras chicas muy agradables en todo momento, esta persona en concreto hacía comentarios a espaldas de otros clientes, cosa que me parecio de mal gusto por su parte ya que ella está allí gracias a esos clientes de los que hacía los comentarios con otros de sus compañeros, en fin esta señorita impresentablemente incorrecta. Respecto al hotel, la habitación... el primer día estuvimos todo el día fuera y al regreso por la tarde-noche para la cena aún no habían recogido la habitación ni los baños, tuvimos que avisar para que la arreglaran, aunque la limpieza ha billado por su ausencia todos los dias, los niños al quitarse los trajes de baño dejaron caer algo de arena y se ha pasado toda la semana en el mismo sitio porque la escoba no la han pasado por dónde estaba. La comida... repetitiva y poca variedad, en los desayunos poco para elegir y si vajas para las 9,30 ya no reponen nada al igual que en las cenas una hora antes del cierre del comedor ya no preguntes si sacan más de tal cosa porque se acaba, si se cierra a las 10,30 que menos que los que llegan para las 10 puedan comer lo mismo que los que entran a las 9, digo yo, pués nada ya no queda y no sólo un día varios., respecto a ello en dos ocasiones hubo gente que decidío poner una reclamación. La piscina... te dicen que abre a las 11 y cierra a las 7 pero no dicen que cierran a la 1 y hasta las 3,30 en teoria (en la práctica a las 4 ó más) no vuelven a abrirla hasta casi todos los dñias antes de las 7 ya estaban avisando para que la gente se saliera para cerrarla. Además de sucia, sucisiiiiiiiiiima, con los bordes alrrededor llenos de mugre y escaleras desoldados los peldaños. En general PESIMO, NO RECOMENDABLE, yo no volveré y eso que no somos nada exigentes pero esto que hemos visto tampoco es aceptable, es mi opinión, si no haceis caso y vais... lo comprobareis. Ha se me olvidaba, este hotel en realidad son dos uno frente a otro si os toda en el que dicen que es más viejo tendreís que desplazaros a comer y cenar además de a la piscina hasta el de enfrente que fué el nuestro igual sensación y dicen que es más moderno."
0;Es una verguenza que hoteles de este tipo se encuentren en la actualidad abiertos. Todo lo que tiene el hotel es pesimo: cocina horrible, limpieza nefasta (telarañas debajo de la cama), organización pesima (traslado de colchones del hotel de enfrente al otro, los colchones apilados en los descansillos de la escalera de emergencia junto con las cunas). La televisión fatal solo se veía 3 canales, y encima dicen que si no se ve la señal del TDT no es problema del hotel sino de la cobertura de la señal. Ah eso sí, todo el dinero que se ahorran en calidad lo invierten en Mercedes como el que tiene la Directora. Un saludo.
0;Las habitaciones estan bien y el trato del personal correcto, amable y adecuado, la limpieza es mejorable en todo el hotel, la situacion del mismo es buena, la playa a 100 metros aproximadamente. Aqui termina lo positivo, en el apartado de comidas es donde es rematadamente malo a pesar de los esfuerzos del personal, las mesas no se montan con manteles limpios sino que son de plastico se les pasa un trapo y punto, su color y aspecto es a sucio, la comida es mala en su calidad a causa de una deplorable preparación, la variedad brilla por su ausencia y la presentación se podria decir que inexistente. Posiblemente sea el peor buffet en el que mi familia, la que nos acompañaba y yo hayamos comido jamas, si quieren subsistir deberian de empezar por cambiar de cocineros e invertir mas en limpieza y mantenimiento. Es un establecimiento para usar como pension para alojarse y nada mas, aunque por mucho que hagan yo no volvere.
0;es el peor hotel que he estado desde la limpieza que es pesima hasta la comida que es repetitiva , escasa , sin helados en pleno verano un verdadero desastre y por no decir las habitaciones y para colmo la piscina sin socorrista y sin animacion nocturno vamos solo estuvimos un dia que para mi fue eterno y mis niños de cinco y la pequeña de un año que menos mal que me lleve un potito sino no come que asco de hotel yo le daria una estrella vamos .
0;"El servicio de este hotel es totalmente pésimo, por citar algunas de las ""perlas"" más importantes que nos hicieron: estuvimos con la puerta rota, se abría con cualquier llave y hasta después de tres días no fueron capaces de cambiarnos de habitación; supuestamente en la habitación debía haber caja fuerte y ésta brilló por su ausencia; la comida que ofrecen es bastante escasita y repetitiva; y lo peor de todo, cuando pedimos una hoja de reclamaciones nos la negaron. No le recomendaría este hotel ni a mi peor enemigo. Ha sido una constante tomadura de pelo. Un saludo."
1;Nuestras mini-vacaciones fueron del 8 al 11 de agosto, el hotel estaba completo, a mi entender eso es señal de que gusta, hicimos amistades con el personal, tanto de recepción como del restaurante, que se portó superbien, muy atentos en todo momento, y eso que tuvimos una estancia corta, por lo demás ubicación excelente, a 10-15 minutos de todo, la playa delante con zonas de deporte, su socorrista... lo pasamos muy bien y esperamos repetir. Consejo sobre las habitaciones: Las habitaciones en la tercera planta son más luminosas
0;He estado alojada en el puente de mayo. La ubicacion es muy buena pero no hay que olvidar que es un hostal de dos estrellas. Las habitaciones son enanas y la mia no tiene ni ventana. Bastante caro xa lo q ofrece xq en la zona hay bastantes hostales. Me parece insolito que un hostal con estas caracteristicas en temporada alta cueste mas de cien euros! Solo xq este en el centro cuando en la misma calle hay unos cuantos. Ahhh y no vayais en coche aunq tiene parking es muy complicado llegar hasta el hostal
0;Estuve con mi pareja en Septiembre de 2012 y no quedamos nada contentos. Pedimos cama de matrimonio y nos dieron la habitación con dos camas y ademas pequeñas. El armario no tenía puerta ni baldas, solo perchero y que se caía. El baño olía a alcantarilla, se nos caía la barra de la cortina de la ducha, el lavabo muy pequeño, parecía de los Pin y Pon. Las paredes parecía de papel porque se oían todas las conversaciones y ruidos del pasillo y habitaciones contiguas, duchas, tuberías, etc, aparte que no tenía ni baldas ni perchas para las toallas ni nada de nada. El precio muy caro para lo que te ofrecen. Los de la recepción no eran muy simpáticos. El peor sitio en el que estado, lo único bueno que está al lado de la mezquita, pero hay otros muchos así que si buscáis algo en el centro de Córdoba, esta es la peor opción.
0;situado en un lateral de la mezquita, la situacion es inmejorable pero los servicios del hotel estan muy por debajo de los hostales de españa. el precio es excesivo para los servicios del hostal, matamos cucarachas bueno una noche nada agradable.
0;"Nuestra estancia en este hostal fue para visitar la fiesta de ""los patios"" que se celebra en Cordoba en Mayo. Nosotros buscabanos un hostal de los que estamos acostumbrados en España: humildes pero que ofrecen calidad en el servicio y limpieza. Sin embargo nos encontramos con una atencion al cliente sin interes, habitaciones con cucarachas, hormigas, arañas, almohadas de 5cm de grosor, colchon que te incomoda profundamente dormir, paredes de papel, o cuartos de baño donde todo se desmonta. Esta es la experiencia compartida de cuatro personas. Un hostal con semejante hubicacion, no se le deberia permitir, desde entidades publicas, ofrecer este servicio por la mala imagen de Cordoba que ofrece al cliente nacional e internacional."
0;Probablemente sea el peor servicio que me hayan dado nunca, o por lo menos que yo recuerde. Nos sirvieron el primer plato a los 35 minutos de sentarnos, y el segundo y el postre tardaron bastante mas, estabamos desesperados y para colmo, el camarero era el mas antipatico del mundo, le preguntaba por los platos y ni nos contestaba y encima olia a sudor que tiraba de espalda. Fue horrible, desde luego no volvere a este sitio ni gratis. Mala publicidad para una ciudad tan bonita como es Cordoba.
0;Hotel magnificamente situado al lado de la mezquita pero muy caro para una habitación minuscula con camas pequeñisimas (nunca habia dormido en camas tan estrechas). La persiana estaba rota y las ventanas daban al comedor del hotel con lo cual imposible hacer siesta ni dormir hasta que han terminado de cenar. El armario es un cajon con 3 cartones y sin puertas. Maté una cucaracha en el baño.
0;"Es el peor alojamiento que me han dado en mi vida; ascensor, telefono y televisor estropeados, habitación diminuta, olor a tuberías, ruido, suciedad en todos sitios y el personal... increiblemente mal educado; tuvimos que abandonar la habitación a las pocas horas y nos cobraron todo sin haberlo disfrutado, no teníamos reserva y podrían habernos conbrado la estancia diurna como en la mayoría de los hostales; el recepcionista nos falto al respeto, nos ignoró, se quejaba de perder tiempo con nosotros, pusimos una hoja de reclamación despues de obligarnos a pagar, nos amenazó con la policia a la cual llamó y lo ignoró; en resumen la peor experiencia de mi vida y por supuesto reclamaré lo que es mio!!!"
0;No he estado nunca en un hostal tan horrible y tan poco acogedor, desde la poca limpieza hasta la antipatía del servicio, que no te decían ni buenos días cuando les saludabas por las mañanas. Las habitaciones eran asquerosas, muy antiguas, mal olor y baños sucisimos. La almohada era como un papel y el colchón durisimo. Los dos días que he estado, tanto por la mañana a las ocho de la mañana , como por las noches sobre las 12:30 unos ruidos espantosos en la planta de arriba, no te dejan descansar, y a esto le sumamos los ruidos del patio donde se desayuna. El desayuno muy cutre, leche y dos bollos de pan. SI QUERÉIS DESCANSAR NO IR AL HOSTAL TRIUNFO.
0;"Para empezar, cuando adquirimos el cupón de Groupon, nos intentaron engañar diciendo que no habia plazas hasta Junio, cuando la oferta hablaba de San Valentin. Nosotros nos hicimos pasar por clientes sin cupón y nos dijeron que si habia disponibilidad y ahí le pillamos y nos peleamos con el recepcionista y no tuvo mas remedio que darnos una habitación. La habitación:AISLAMIENTO ACÚSTICO 0, voces por todos lados, ruidos, imposible descansar agusto. Muy antiguas las habitaciones, era muy cutre. Servicio de desayuno:Cortito, apenas unos cuantos panes, y dulces, el último dia nos ""regalaron"" con una cucaracha muerta sin recoger aún al lado del tostador. Para redondear, nos llamaron para decirnos que si queriamos usar el Parking, con plazas limitadas, tendriamos que llamar para reservar la plaza, sin en ningún momento decirnos que no era gratis y que costaba 15€/dia. Personal: Parecía que en los desayunos te perdonaban la vida cuando le pedías lo que fuera, SUPER DESAGRADABLES Y ANTIPÁTICOS en General. Yo no se quién será el dueño del hotel pero bien descuidado lo tiene. NADA RECOMENDABLE"
0;Compre el cupon de Groupon para este hotel, al realizar la reserva, me dice que el cupo para clientes de groupon ya esta y que hasta junio nada. Esta empresa desprecia a sus clientes, no he probado el hotel pero el primer contacto por telefono ha sido despectivo. Importante: En la oferta de groupon no informaban del cupo de groupon, es mas, llamo como si no fuera de groupon y me informa que si hay disponibilidad total
0;Habitaciones viejas y decadentes, fuimos en Febrero un frío que pelaba y nos cortaban la calefacción, te quejas y encima decían que no que estaba bien, tras repetedisimas quejas conseguimos mantenerla de día, eso sí de noche la cortaban. Vamos que lo único bueno q tiene es la ubicación, por lo demás un autentico desastre. Nada recomendable.
0;Es el tipo de hostal que solo recomendarias a tus enemigos..... La habitación era tan pequeña que para pasar la maleta al otro lado, tuvimos que hacerlo por encima de la cama... el baño no tenía bidé y olia a ambientador para disimular supongo otros olores.... la cortina de la ducha se caía.... había hormigas por el suelo de la habitación.... que tenía una ventanita super pequeña que daba al patio del restaurante..... Para llegar a la habitacion necesitabas un mapa, por la cantidad de pasillos estrechitos que tenias que recorrer, oliendo a viejo y fritangas.... Las limpiadoras pasan el aspirador a la hora de la siesta..... y antes de las ocho de la mañana ya estas despierto, pues cada vez que otro viajero tira de la cadena del wc parece que se cae el edificio..... Por no hablar de recepcion, que son estupidos hasta hartarte.... estuve llamando todo el dia anterior para confirmar la reserva y no lo cojian.... y al llegar dice el recepcionista: Es que estoy solo con este lio y no puedo coger el telefono......(no había nadie)En el restaurante todavia son mas desagradables, sobre todo el que hace de encargado, que parece que cuando te mira te echa el mal de ojo...... Eso si, si intentas irte antes de lo previsto, en vista del panorama...... amenazan con cobrarte todos los dias que habías reservado...... y como resulta que para reservar te piden el numero de tarjeta..... pues estás pilladisimo. En fin, he estado en infinidad de hostales, y nunca había estado en uno tan MALO como este. Cordoba preciosa, pero en cualquier otro alojamiento.
0;Una verdadera calamidad de establecimiento. Desde el personal a las instalaciones, el precio, etc etc ...para olvidar. Lo único positivo la ubicación. El personal lento y muy poco agradable. El parking, exiguo, lejano, incómodo y a un precio de lujo. Las habitaciones antiguas, sin mobiliario alguno¿?,armario sin puertas, mal iluminadas, pequeñas, televisión en el techo, puertas desvencijadas, cucarachas, malolientes, baño sin ningún lugar donde siquiera colgar las toallas, baño muy pequeño, pasillos donde no se cruzan dos personas, la ventana de la habitación era de 50x50 y daba a un repugnante patio interior donde un bajante de aguas pluviales vertía sobre un techado de plástico que hacía un ruido ensordecedor. Verdaderamente para olvidar
1;Este hostal está en el centro de cordoba, junto a la mezquita. A mi me gusta mucho, ya he estado 2 veces. Para ser un hostal no está nada mal. Y si solo lo usas para ir a dormir no creo que tengas problemas. Las habitaciones interiores mejores que las exteriores (por el tema de los ruidos).Desayuno buffet (con poca variedad pero en cantidad) aceptable.
0;Nos alojamos para solo una noche, al llegar a recepcion nos topamos con el cordobes mas agrio de toda la ciudad, nos dio la habitacion del atico, la cual tenia una puerta de los tiempos de Franco, donde entraba el agua. La ventana no tenia persianas, las paredes a medio pintar, la television se encendia sola, y el cuarto de baño hubiera necesitado alguna que otra reforma. Pedimos una cama de matrimonio y nos dieron dos individuales, tras observar todos estos desperfectos pedimos una nueva habitacion, y nos dieron las llaves de otra para que mirasemos si queriamos cambiarnos, dicha habitacion estaba en un pasillo en el cual todas las habitaciones estaban en obras, al llegar a la segunda habitacion todavia tenian las camas sin hacer y el cubo de basura lleno, sin limpiar todavia. El personal del restaurante antipatico negandose a reponer el desayuno. Las unicas cosas positivas, el precio y el lugar.
0;"Más que una crítica es una queja para que nadie se sienta engañado como yo. Empezando porque entras en la web del hostal y las fotos no corresponden EN ABSOLUTO con lo que allí nos encontramos, el tipo que nos atendió en recepción era más agrio que un limón, los pasillos además de oscuros y estrechos olían a rancio camuflando el olor con ambientador barato, la habitación no tenía persiana con lo cuál pedí el cambio en tres ocasiones porque se repetia la situación. Al final nos""acomodamos""en la habitación y nos percatamos que no funciona el aire acondicionado(un desastre) y el desayuno compuesto por bollería plastificada y fiambre de la peor calidad. En definitiva un engaño"
1;Somos un grupo de amigos (cuatro parejas) que viajamos en abril por Andalucía y nos detuvimos una sola noche en Córdoba. Encontramos el hotel a través de internet y fue un acierto total. El Hotel es pequeño y es un lugar muy especial ya que han sabido conjugar el encanto de las casas andaluces con la modernidad (y la originalidad). Para los amantes del diseño y la arquitectura les resultará una auténtica joya. Está ubicado a unos 15 minutos andando desde el centro. El paseo resulta muy agradable ya que vas siguiendo en paralelo el cauce del río y la avenida esta a ambos lados adornada con naranjos, que tuvimos la suerte de encontrar en flor. Gerardo, el propietario, es un encanto y una gran ayuda. Como íbamos para tan poco tiempo nos asesoró sobre que cosas imprescindibles visitar y nos recomendó sitios donde comer y cenar que también nos encantaron. Si tenemos la suerte de volver a la ciudad, sin duda, nos alojaremos allí.
1;Pasamos solamente una noche, pero fue todo maravilloso. La habitación era preciosa, la ubicación perfecta, el trato inmejorable y lo mejor para mi gusto... el desayuno!! Te van sirviendo un montón de bocados exquisitos que te dejan lleno de energía para el resto del día. Totalmente recomendable!! Muchas gracias, esperamos tener oportunidad de volver algún día...
1;El hotel en sí es una joya que combina a la perfección el gusto por lo moderno y el respeto por lo antiguo. La habitación comodísima, con una luz fantástica y un baño elegantísimo. La paz y tranquilidad se respira en cada rincón y todo está cuidado al mínimo detalle. El emplazamiento es perfecto porque está cerca de la zona monumental sin estar en todo el meollo. El desayuno fabuloso: una buena mezcla de continental y español servido en un entorno agradabilísimo. El trato recibido tanto por Gerardo como por el resto del personal fue impecable de principio a fin. Una experiencia excepcional!
1;"A parte del ""continente"" que es perfecto, el contenido y el ambiente es insuperable. El aroma, la música de fondo... un 10 para los sentidos, un remanso de paz y lujo; entiendo porqué fue tan difícil encontrar habitación. Si buscas ruidos, ambiente festivo, bullicio, un hotel con mil y un servicios... no es el lugar adecuado. Aquí encontrarás un pequeño oasis de paz, silencio y lujo. Con la pureza del color blanco como principal protagonista. Hay que verlo, hay que vivirlo. El desayuno intachable, diferente, riquísimo y muy completo, en el mismo ambiente de paz y lujo. La atención de Gerardo, màs que perfecta, al igual que la de Carmen. Sin duda, si vuelvo a Córdoba, y hay habitación disponible..., me hospedaré aquí.Por poner una pega.,.que no se pueda cenar en el hotel..,claro que con la oferta gastronómica que hay en Córdoba, no tiene mucho sentido."
1;Esa es la sensación que se tiene cuando se traspasa la puerta de entrada de este hotel. Un hotel con verdadero encanto en el que están cuidados todos los detalles. La atención es muy buena y te vas con la pena de no haber disfrutado durante más días de esta estancia en una de las ciudades más maravillosas que tenemos. No coincidimos con Gerardo pero la persona que lo sustituía nos atendió magníficamente. Totalmente aconsejable.
1;Acabamos de estar en este estupendo hotel hace dos días, nuestra opinión coincide con la de todos, excelente hotel y sobre todo exquisito trato por parte de Gerardo que hizo nuestra estancia muy agradable, a nuestra llegada nos ofreció ayuda sobre restaurantes y sitios a visitar sin nosotros preguntarle, algo a destacar pues no en todos los hoteles se ofrecen a ésto, cenamos en Bodegas Campos, siguiendo su recomendación y nos encantó. El desayuno, riquísimo. Una gran experiencia, sobre todo si se va buscando tranquilidad. Qué pena que sólo estuvimos una noche pero esperamos repetir la experiencia.
1;Si quieres vivir una experiencia única, no dudes en visitar este hotel, gestión familiar, ubicación en un enclave único, elegante, acogedor, en definitiva una descripción dificil de plasmar en palabras es mejor disfrutar con los 5 sentidos, pues además de mobiliario, decoración, el aroma dl mismo es simplemente especial...
1;Para los que nos gustan los hoteles con carácter y encanto pero no queremos renunciar al confort, Viento 10 es ideal. La rehabilitación del edificio se ha realizado con mucho gusto, manteniendo su carácter pero a la vez dándole, con un cuidado diseño, un aire moderno y cosmopolita. La situación del hotel es estupenda, ya que está lo suficientemente cerca del centro como para poder ir a pie a todas partes, y lo suficientemente lejos para alejarse del bullicio y el ruido. No probamos el desayuno porque nos gusta probar las cafeterías de los lugares a los que viajamos, y además somos de café o zumo y tostada con aceite y nada más, con lo que generalmente no nos compensa pagar el precio de los desayunos en los hoteles, que suelen incluir mucho más de lo que necesitamos para empezar el día.
1;"Mi mujer y yo hemos disfrutado de este maravilloso hotel durante el puente de La Almudena. Es un hotel sorprendente en todos los aspectos, cuando entras el aroma es especial, la decoración que combina lo moderno con lo antiguo es de un gusto exquisito; Gerardo nos hizo sentirnos como en casa desde el principio con una serie de atenciones y recomendaciones sobre la maravillosa Córdoba muy de agradecer. Nos alojamos en una amplia suite que disponía de una gran cama con un colchón comodísimo. El desayuno sensacional, todos los días nos sorprendía Gerardo con un batido diferente recién hecho y tanto los panecillos como los bollos calentitos, y a mí, que soy amante del té, me ofrecía cada día uno distinto a cuál más delicioso. Ha sido un hotel inolvidable y al que nos encantaba entrar y del que nos costaba salir."
1;Nos ha encantado este hotel, al entrar al mismo te inspira una tranquilidad absoluta, es pequeñito pero perfecto para desconectar y pasar una estancia única. La lástima es que no nos diera tiempo disfrutar de su jacuzzi y terraza, sólo hemos estado una noche. Totalmente recomendable. Perfecto para una escapada romántica.
1;Precioso hotel, pequeño, delicado, elegante y entrañable. Gerardo es adorable igual que su mujer. Han hecho de viento 10 un lugar mágico, es perfecto. Las habitaciones son realmente bonitas, con un gusto exquisito y con detalles increíbles. Inmejorable situación y trato adorable. Para mí ya no hay otro hotel en Córdoba, siempre volveré a Viento 10!!!.
1;Es un hotel con encanto... verdaderamente original, muy particular y exquisito. Está situado cerca del Río Guadalquivir y a diez minutos de la mezquita. Y lo más importante es que está a la entreda de Córdoba... aunque mi GPS dijera lo contrario.
1;"Si vas a Córdoba entrar en Viento 10 es como encontrar un oasis. Cuando entras por la puerta encuentras un patio que invita a descalzarse y disfrutar de su frescor. Solo se oye el sonido del agua. La habitación donde estuvimos era amplia y cómoda, con una cama enorme. El desayuno abundante y delicioso; no hay muchos sitios donde el café sea tan bueno, te pongan zumo de naranja natural y los bollos estén calentitos. La situación es muy buena, se puede llegar a la zona de la Mezquita andando por un paseo al lado del río. Y su dueño, Gerardo, es una persona encantadora que te recomienda unos sitios estupendos para comer. Ya hemos estado dos veces, y seguro que repetiremos."
1;Ha sido un verdadero placer disfrutar de unos días de vacaciones en el hotel Viento 10. Es un edificio coqueto y de diseño exquisito, con pocas habitaciones, pero donde estás muy a gusto (te dan también llave de entrada, con lo que consiguen que te sientas como si fuera tu propia casa) . La habitación es moderna y muy confortable, el baño impecable y precioso, las zonas comunes muy agradables y adecuadas para tomar algo (hay autoservicio de bar) o leer un libro. El desayuno, abundante y muy rico. La ubicación muy buena, al lado del paseo del río, en un lugar un poco más relajado de la ciudad, pero a escasos minutos andando de la mezquita y del centro (puedes olvidarte del coche, no lo necesitarás para nada, y tienen un parking a unos metros donde lo puedes dejar con toda tranquilidad). Además, el hotel está muy cerca de la zona de tapeo, restaurantes, vida nocturna, ...(no hay servicio de comida y cena, pero tampoco lo echarás de menos). Y ¡qué decir del trato de Gerardo y su hija, fantástico. Sin ninguna duda, cuando se me presente la ocasión de volver a Córdoba, repetiré. Gracias por todo, Gerardo. Hasta la próxima.
1;Entrar en Viento 10 es casi como entrar en un Spa … todo blanquísimo impecable, todo nítido, todo limpio, todo ordenado, todo perfecto … música … ricos aromas … ruido de agua … luz natural en el patio andaluz moderno … todo invita al relax …Ubicación: la ubicación del hotel es muy buena … para llegar al centro histórico y Mezquita, es un corto camino mas que agradable a través de las encantadoras calles de Cordoba … o a la orilla del rio … Esta muy cerca del restaurante mas tradicional y conocido de Cordoba, Bodegas Campos … y de otros excelentes muy cercanos …. Hotel: excelente limpieza general, pulcritud es la palabra. Decoracion exquisita en cada detalle … Moderna, detalles de diseño en vasos, mantelería, decoración en general … flores frescas por la mañana en el desayuno… Desayuno gourmet imperdible!!!!!! Jugo natural de naranjas recién exprimidas … panes y croissanes horneados , calentitos a la mesa … dulces caseros … café, capuccinos Nespresso, te de alta calidad … frutas frescas … granola casera … pan y tomate y todo lo que se pueda pedir … todo es espectacular, pero lo mejor, el trato ultra personalizado de Gerardo, su dueño. Hay un jacuzzi y una terraza con tumbonas muy modernas y muy linda. Habitacion: nos alojamos en una habitación de la planta alta … Limpia impecable, decoración moderna de excelente buen gusto, lindísimos colores, cama comoda, sabanas y toallas de excelente calidad, impecable limpieza … baño moderno, comodo y limpio. WiFi en todo el hotelAtencion: distinguida en todo momento, Gerardo su dueño es quien esta a cargo de cada detalle y de hacer que la experiencia en Viento 10 sea tan especial. Recomendable 100%.
1;Es un hotel con mucho encanto. Una decoración elegante para un lugar lleno de paz en el que hasta el último detalle está supercuidado. Su dueño, Gerardo es amble y atento. Nos gustó mucho el desayuno, de muy buena calidad. Para disfrutarlo con todos los sentidos. Un suave olor a flores en los espacios comunes y una música perfecta. Para repetir, sin duda.
1;Mi pareja y yo estuvimos alojados una noche con motivo de nuestro aniversario, y la verdad, repetiremos cada vez que visitemos esa hermosa ciudad. El hotel está muy cuco, la decoración es exquisita y muy actual, las camas invitan al descanso, el spa de uso privado es muy romántico... sinceramente, lo recomendamos 100%. No podemos decir nada negativo de éste hotel y que conste que somos muy críticos. Y Gerardo la persona que lo regenta, encantador, nos recomendó muy buenos restaurantes, y lugares de interés. Creímos que las criticas tan buenas que habíamos leído eran exageradas pero nada más lejos de la realidad, de hecho aquí estamos :)
1;Que decir mas!! es un pequeño hotel de 7 habitaciones, al cual tuve la fortuna de pernoctar, escogi la habitacion económica, pequeñita pero coqueta y sin agobio. tiene una ducha de hidromasaje buenísima, con albornoces y amenities de baño (gel, champu, cepillo diente, set de afeitado, gorro de baño y body milk), televisor multimedia de ultima generacion con dvd, habitacion y servicio muy limpio, climatizacion moderna e individual. Ningun tipo de ruido y una cama de matriminio muy grande, un colchon comodo, hace tiempo que no dormía como un lirón. esta situada en la primera planta y su escalera de acceso es muy suave, cosa de agradecer para mis rodillas fastidiadas... ideal para personas mayores. un jacuzzi diario, gratuito, intimo, reparador y enorme!!!!!!!!!!!!!! para nosotros solo y en la intimidad, genial.... el desayuno por 6 euros es natural, fresco y hecho con mucho cariño, el café con espuma y té aromatico una delicia, la tomaca, compote de frutas buenisima,....descubrirlo, merece la pena desayunar en un mar de tranquilidad... El hotel esta muy bien situado en el centro cerca de los monumentos históricos(a10 minutos de la mezquita andando) y de la ribera del río Guadalquivir, facil aparcamiento, al lado esta una barriada grande donde puedes aparcar sin problemas con comercios y un centro comercial cerca. esta siituado en una calle tranquila y sin ruidos nocturnos y sin trafico de gente y coches, semipeatonal, muy importante para descansar. En ultimo lugar quiero destacar la figura de Gerardo, el alma de este hotel con encanto, bella persona y humano y cercano en el trato con sus huespedes... Quiero dar las gracias a las críticas de este foro por hacerme descubrir estos tipos de hoteles pequeñitos y con charme, huyendo de los macrohoteles de 4 y 5 estrellas, sin ninguna duda un acierto total... que bello es cordoba... estuve 3 días y fue maravilloso.
1;Hemos empezado el año con una estancia de tres noches en el hotel Viento 10. Buscábamos un lugar tranquilo, de trato personal, cómodo y con historia, y el establecimiento ha superado con creces nuestras expectativas. Situado en una calle peatonal, a diez minutos de la mezquita y en una zona salpicada de iglesias y palacios, el patio que se oculta tras la puerta de entrada es una delicia que combina la recuperación del pasado con elementos modernos, que conviven en una armonía muy natural. Nuestra habitación, situada en la primera planta, resultó muy cómoda, dotada de una iluminación a base de tragaluces, con un baño espectacular por lo moderno y funcional. Una decoración muy cuidada, sobria y funcional. La azotea, que se aprovechará más en primavera, es preciosa, y permite la vista de los tejados y la iglesia de Santiago, y cuenta con solarium y duchas para remojarse en verano. La zona de spa (que reservamos durante una hora, sin coste añadido), es perfecta para relajarse tras un día callejeando por Córdoba. El trato ha sido exquisito en todo momento, atento y discreto. Gerardo está ahí siempre que se lo necesita, pero su presencia no se impone. El desayuno, no incluido en el precio, merece la pena. Todo delicioso, y el servicio, impecable. En definitiva, una estancia inolvidable que nos ha hecho empezar el año con energías renovadas. Absolutamente recomendable.
